airline_sentiment,sentiment_confidence,text,clean_text
negative,1.0,@USAirways duh on baggage claim 2 more hours and counting .. Flights 622 &amp; 1898 http://t.co/DkZl57uPQI,duh on baggage claim 2 more hours and counting .. Flights 622 & 1898
negative,1.0,@USAirways / @AmericanAir are incompetent.,/ are incompetent.
negative,1.0,@USAirways @traveloneworld .. Utterly frustrated after 4 hours on hold call was disconnected. I need to amend a Flight Booking Problems. HELP! OW Emerald,.. Utterly frustrated after 4 hours on hold call was disconnected. I need to amend a Flight Booking Problems. HELP! OW Emerald
neutral,1.0,@JetBlue wants Customs at Long Beach Airport for future international flights. By @EricBradleyPT http://t.co/J6Hb4JDvER cc: @BrianSumers,wants Customs at Long Beach Airport for future international flights. By cc:
negative,1.0,@AmericanAir DM me and I can explain the whole story. I should have been on an earlier flight not US1937,DM me and I can explain the whole story. I should have been on an earlier flight not US1937
negative,1.0,@united Flight Cancelled Flightled to BDL and stranded @Dulles_Airport. Waiting almost 2hrs at customer service. Shout out to diligent agents.,Flight Cancelled Flightled to BDL and stranded . Waiting almost 2hrs at customer service. Shout out to diligent agents.
negative,1.0,@united so the last seg of my flight from Denver (DEN) to hayden/steamboat (HDN) for 8am got Cancelled Flightled and I need help finding my luggage,so the last seg of my flight from Denver (DEN) to hayden/steamboat (HDN) for 8am got Cancelled Flightled and I need help finding my luggage
neutral,1.0,@JetBlue are @AskAmex Amex Plat holders provided access or a credit in the Airspace Lounge in JKF?,are Amex Plat holders provided access or a credit in the Airspace Lounge in JKF?
negative,0.6765,@united that would have been nice earlier  today. Too Late Flight now. I hope.,that would have been nice earlier today. Too Late Flight now. I hope.
negative,0.6948,@SouthwestAir not very helpful trying to get out of Nashville.Should waive change fee for 2/18.,not very helpful trying to get out of Nashville.Should waive change fee for 2/18.
negative,1.0,"@USAirways his name is Rett Cavan, he has a gofundme page, and is going to take his last breath tonight. This airline only cares about money","his name is Rett Cavan, he has a gofundme page, and is going to take his last breath tonight. This airline only cares about money"
neutral,0.688,@USAirways no problem...just funny have a nice day,no problem...just funny have a nice day
negative,1.0,"@united 3 hrs searching for flts, find 1 on site &amp; can't book the $ offered bc 1 seg isn't really available. #lies #falseadvertising","3 hrs searching for flts, find 1 on site & can't book the $ offered bc 1 seg isn't really available. #lies #falseadvertising"
negative,1.0,@JetBlue I did not report the updated info - don't know how to reach them without a super long wait on hold at your main number.,I did not report the updated info - don't know how to reach them without a super long wait on hold at your main number.
negative,1.0,"@united 2100$ ticket,12h biz trvl,no wifi.Missed con flt,next one#24h,missed meeting,7$ food voucher,hotel chkout#12,flt#5,no wifi#hotel","2100$ ticket,12h biz trvl,no wifi.Missed con flt,next one#24h,missed meeting,7$ food voucher,hotel chkout#12,flt#5,no wifi#hotel"
negative,1.0,"@united Arriving 25 minutes early is nice, but not if equipment isn't ready. Waiting 30 minutes for luggage, so far. Time gains wiped out.","Arriving 25 minutes early is nice, but not if equipment isn't ready. Waiting 30 minutes for luggage, so far. Time gains wiped out."
negative,1.0,@AmericanAir I remained on hold for 2 hrs to resolve my flight schedule &amp; your system hung up on me. #unhappycustomer,I remained on hold for 2 hrs to resolve my flight schedule & your system hung up on me. #unhappycustomer
negative,0.67,"@united Freakin""","Freakin"""
positive,1.0,"Thank you United! “@united: @dan_roam That's a beautiful place to stay a day longer. Have you been re-booked? If not, let me know. ^MN”","Thank you United! “: That's a beautiful place to stay a day longer. Have you been re-booked? If not, let me know. ^MN”"
neutral,0.3494,@JetBlue I have more flights that I'd love to redeem for some points but they're a little over a year old. Is there a historical limit?,I have more flights that I'd love to redeem for some points but they're a little over a year old. Is there a historical limit?
negative,0.6737,"@JetBlue @martysg you *know* how I love you, JB, but honestly, when you have complex feedback, those pull-down sub-option forms=maddening.","you *know* how I love you, JB, but honestly, when you have complex feedback, those pull-down sub-option forms=maddening."
negative,1.0,@SouthwestAir Any plans to implement a call-back system on your reFlight Booking Problems line? Been on hold for over an hour now...,Any plans to implement a call-back system on your reFlight Booking Problems line? Been on hold for over an hour now...
negative,0.6513,@AmericanAir Hi AA ! I placed an itin on hold to expire on 2/27.Just logged into my acct..its gone! Seat hasn't been released to inv. Help?,Hi AA ! I placed an itin on hold to expire on 2/27.Just logged into my acct..its gone! Seat hasn't been released to inv. Help?
neutral,0.6447,@SouthwestAir how can customers get in touch with you internationally from Mexico for lost baggage,how can customers get in touch with you internationally from Mexico for lost baggage
negative,0.6897,@AmericanAir on Feb. 15th your rep gave me the record locator and told me I'd be receiving an email with the itinerary and confirmation.,on Feb. 15th your rep gave me the record locator and told me I'd be receiving an email with the itinerary and confirmation.
negative,1.0,@USAirways what's up with flight 5545 no gate agent or plane at PHX B18?  Nice customer service.,what's up with flight 5545 no gate agent or plane at PHX B18? Nice customer service.
negative,1.0,@united Apparently they are asking 20 people to off board the plane--how can such a big miscalculation be made?!,Apparently they are asking 20 people to off board the plane--how can such a big miscalculation be made?!
negative,1.0,@united 4595. We are now going back to the gate b/c of something overheating after sitting out here for 3+ hours.Love United but this stinks,4595. We are now going back to the gate b/c of something overheating after sitting out here for 3+ hours.Love United but this stinks
negative,1.0,@united Bos-SF was in between waivers. Business Cancelled Flighted due to weather before/after. No flexibility/compassion in extreme circumstances = 😔,Bos-SF was in between waivers. Business Cancelled Flighted due to weather before/after. No flexibility/compassion in extreme circumstances = 😔
neutral,0.6905,@SouthwestAir please reply to my DM ♥️,please reply to my DM ♥️
neutral,0.3592,@JetBlue I'd go to Australia to enjoy the land down under! Always been on my bucket list! #FlyingItForward,I'd go to Australia to enjoy the land down under! Always been on my bucket list! #FlyingItForward
negative,1.0,@SouthwestAir Had a bad experience with them last week.  They broke my bicycle that I had brought with me to do a bike ride in Fla.  Why?,Had a bad experience with them last week. They broke my bicycle that I had brought with me to do a bike ride in Fla. Why?
positive,1.0,@JetBlue heading to Buffalo... trading the cold in Boston for colder in Buffalo... Maybe the Caribbean next time?,heading to Buffalo... trading the cold in Boston for colder in Buffalo... Maybe the Caribbean next time?
negative,1.0,@AmericanAir after all that weve been through today as a courtesy to not allow a passenger with an oxgen tank sit up there is bad business,after all that weve been through today as a courtesy to not allow a passenger with an oxgen tank sit up there is bad business
negative,1.0,"@united to recap, you bounced me off my flight, LIED TO ME, then hung up on me. What am I supposed to think/do now?","to recap, you bounced me off my flight, LIED TO ME, then hung up on me. What am I supposed to think/do now?"
negative,1.0,@united @rayja9 flying to las vegas out of Chicago flight is Late Flight and no announcement has been made,flying to las vegas out of Chicago flight is Late Flight and no announcement has been made
negative,1.0,@USAirways my sister was supposed to leave at 10 am to go back to AL. She's only getting to NC now. Are you kidding me #NeverflyUSairways 👿,my sister was supposed to leave at 10 am to go back to AL. She's only getting to NC now. Are you kidding me #NeverflyUSairways 👿
negative,1.0,@VirginAmerica at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!,at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!
neutral,0.6204,@united I need a customer service manager to contact me please,I need a customer service manager to contact me please
negative,1.0,@united system failure again = bad trend.  Software projects are like flying an airplane; there's no such thing as an emergency takeoff.,system failure again = bad trend. Software projects are like flying an airplane; there's no such thing as an emergency takeoff.
negative,0.6764,@AmericanAir do you have the phone number of a supervisor i can speak to regarding my travels today,do you have the phone number of a supervisor i can speak to regarding my travels today
negative,1.0,@united I am trying to book awards for September and need flights on @aegeanairlines but they will not show even w/ many award seats availab,I am trying to book awards for September and need flights on but they will not show even w/ many award seats availab
